exchange,stock_symbol,date,dividends
NYSE,OLN,1991-08-05,0.1746
NYSE,OLN,1991-05-06,0.1746
NYSE,OLN,1991-02-05,0.1746
NYSE,OLN,1990-11-05,0.1746
NYSE,OLN,1990-08-06,0.1746
NYSE,OLN,1990-05-04,0.1746
NYSE,OLN,1990-02-05,0.15873
NYSE,OLN,1989-11-02,0.15873
NYSE,OLN,1989-08-03,0.15873
NYSE,OLN,1989-05-04,0.15873
NYSE,OLN,1989-02-03,0.14286
NYSE,OLN,1988-11-03,0.14286
NYSE,OLN,1988-08-04,0.14286
NYSE,OLN,1988-05-05,0.12698
NYSE,OLN,1988-02-03,0.12698
NYSE,OMG,2002-08-14,0.14
NYSE,OMG,2002-05-15,0.14
NYSE,OMG,2002-02-19,0.14
NYSE,OMG,2001-11-14,0.13
NYSE,OMG,2001-08-15,0.13
NYSE,OMG,2001-05-16,0.13
NYSE,OMG,2001-02-14,0.13
NYSE,OMG,2000-11-15,0.11
NYSE,OMG,2000-08-16,0.11
NYSE,OMG,2000-05-17,0.11
NYSE,OMG,2000-02-16,0.11
NYSE,OMG,1999-11-17,0.1
NYSE,OMG,1999-08-11,0.1
NYSE,OMG,1999-05-12,0.1
NYSE,OMG,1999-02-10,0.1
NYSE,OMG,1998-11-18,0.09
NYSE,OMG,1998-08-12,0.09
NYSE,OMG,1998-05-13,0.09
NYSE,OMG,1998-02-11,0.09
NYSE,OMG,1997-11-12,0.08
NYSE,OMG,1997-08-13,0.08
NYSE,OMG,1997-05-14,0.08
NYSE,OMG,1997-02-12,0.08
NYSE,OMG,1996-11-13,0.07333
NYSE,OMG,1996-08-14,0.07333
NYSE,OMG,1996-05-15,0.07333
NYSE,OMG,1996-02-14,0.07333
NYSE,OMG,1995-11-15,0.06
NYSE,OMG,1995-08-16,0.06
NYSE,OMG,1995-05-12,0.06
NYSE,OMG,1995-02-15,0.06
NYSE,OMG,1994-11-14,0.04667
NYSE,OMG,1994-08-12,0.04667
NYSE,OMG,1994-05-12,0.04667
NYSE,OMG,1994-02-14,0.04667
NYSE,OKS,2010-01-27,1.1
NYSE,OKS,2009-10-28,1.09
NYSE,OKS,2009-07-29,1.08
NYSE,OKS,2009-04-28,1.08
NYSE,OKS,2009-01-28,1.08
NYSE,OKS,2008-10-29,1.08
NYSE,OKS,2008-07-29,1.06
NYSE,OKS,2008-04-28,1.04
NYSE,OKS,2008-01-29,1.025
NYSE,OKS,2007-10-29,1.01
NYSE,OKS,2007-07-27,1.0
NYSE,OKS,2007-04-26,0.99
NYSE,OKS,2007-01-29,0.98
NYSE,OKS,2006-10-27,0.97
NYSE,OKS,2006-07-27,0.95
NYSE,OKS,2006-04-26,0.88
NYSE,OKS,2006-01-27,0.8
NYSE,OKS,2005-10-27,0.8
NYSE,OKS,2005-07-27,0.8
NYSE,OKS,2005-04-27,0.8
NYSE,OKS,2005-01-27,0.8
NYSE,OKS,2004-10-27,0.8
NYSE,OKS,2004-07-28,0.8
NYSE,OKS,2004-04-28,0.8
NYSE,OKS,2004-02-12,0.8
NYSE,OKS,2003-10-29,0.8
NYSE,OKS,2003-07-29,0.8
NYSE,OKS,2003-04-28,0.8
NYSE,OKS,2003-01-29,0.8
NYSE,OKS,2002-10-29,0.8
NYSE,OKS,2002-07-29,0.8
NYSE,OKS,2002-04-26,0.8
NYSE,OKS,2002-01-29,0.8
NYSE,OKS,2001-10-29,0.763
NYSE,OKS,2001-07-27,0.763
NYSE,OKS,2001-04-26,0.763
NYSE,OKS,2001-01-29,0.7
NYSE,OKS,2000-10-27,0.7
NYSE,OKS,2000-07-27,0.65
NYSE,OKS,2000-04-26,0.65
NYSE,OKS,2000-01-27,0.65
NYSE,OKS,1999-10-27,0.61
NYSE,OKS,1999-07-28,0.61
NYSE,OKS,1999-04-28,0.61
NYSE,OKS,1999-01-27,0.61
NYSE,OKS,1998-10-28,0.575
NYSE,OKS,1998-07-29,0.575
NYSE,OKS,1998-04-28,0.575
NYSE,OKS,1998-01-28,0.575
NYSE,OKS,1997-10-29,0.55
NYSE,OKS,1997-07-29,0.55
NYSE,OKS,1997-04-28,0.55
NYSE,OKS,1997-01-29,0.55
NYSE,OKS,1996-10-29,0.55
NYSE,OKS,1996-07-29,0.55
NYSE,OKS,1996-04-26,0.55
NYSE,OKS,1996-01-29,0.55
NYSE,OKS,1995-10-27,0.55
NYSE,OKS,1995-07-27,0.55
NYSE,OKS,1995-04-24,0.55
NYSE,OKS,1995-01-25,0.55
NYSE,OKS,1994-10-25,0.55
NYSE,OKS,1994-07-25,0.55
NYSE,OKS,1994-04-25,0.55
NYSE,OKS,1994-01-25,0.55
NYSE,OZM,2009-11-05,0.07
NYSE,OZM,2009-08-06,0.02
NYSE,OZM,2009-02-13,0.05
NYSE,OZM,2008-11-05,0.025
NYSE,OZM,2008-08-07,0.11
NYSE,OZM,2008-05-01,0.08
NYSE,OSG,2009-11-05,0.438
NYSE,OSG,2009-08-05,0.438
NYSE,OSG,2009-05-08,0.438
NYSE,OSG,2009-02-19,0.438
NYSE,OSG,2008-11-05,0.438
NYSE,OSG,2008-08-04,0.438
NYSE,OSG,2008-05-08,0.313
NYSE,OSG,2008-02-14,0.313
NYSE,OSG,2007-11-05,0.313
NYSE,OSG,2007-08-03,0.313
NYSE,OSG,2007-05-07,0.25
NYSE,OSG,2007-02-21,0.25
NYSE,OSG,2006-11-03,0.25
NYSE,OSG,2006-08-04,0.25
NYSE,OSG,2006-05-10,0.25
NYSE,OSG,2006-02-22,0.175
NYSE,OSG,2005-11-01,0.175
NYSE,OSG,2005-08-05,0.175
NYSE,OSG,2005-05-05,0.175
NYSE,OSG,2005-02-17,0.175
NYSE,OSG,2004-11-02,0.175
NYSE,OSG,2004-08-04,0.175
NYSE,OSG,2004-05-06,0.175
NYSE,OSG,2004-02-18,0.175
NYSE,OSG,2003-11-05,0.175
NYSE,OSG,2003-08-04,0.175
NYSE,OSG,2003-05-07,0.15
NYSE,OSG,2003-02-21,0.15
NYSE,OSG,2002-10-31,0.15
NYSE,OSG,2002-08-02,0.15
NYSE,OSG,2002-05-08,0.15
NYSE,OSG,2002-02-20,0.15
NYSE,OSG,2001-10-31,0.15
NYSE,OSG,2001-08-01,0.15
NYSE,OSG,2001-05-09,0.15
NYSE,OSG,2001-02-22,0.15
NYSE,OSG,2000-10-31,0.15
NYSE,OSG,2000-08-01,0.15
NYSE,OSG,2000-05-18,0.15
NYSE,OSG,2000-02-23,0.15
NYSE,OSG,1999-10-29,0.15
NYSE,OSG,1999-07-30,0.15
NYSE,OSG,1999-05-13,0.15
NYSE,OSG,1999-02-24,0.15
NYSE,OSG,1998-10-29,0.15
NYSE,OSG,1998-07-30,0.15
NYSE,OSG,1998-05-08,0.15
NYSE,OSG,1998-02-12,0.15
NYSE,OSG,1997-10-30,0.15
NYSE,OSG,1997-07-30,0.15
NYSE,OSG,1997-05-15,0.15
NYSE,OSG,1997-02-13,0.15
NYSE,OSG,1996-10-30,0.15
NYSE,OSG,1996-07-30,0.15
NYSE,OSG,1996-05-13,0.15
NYSE,OSG,1996-02-13,0.15
NYSE,OSG,1995-10-30,0.15
NYSE,OSG,1995-07-28,0.15
NYSE,OSG,1995-05-09,0.15
NYSE,OSG,1995-02-09,0.15
NYSE,OSG,1994-10-26,0.15
NYSE,OSG,1994-07-26,0.15
NYSE,OSG,1994-05-06,0.15
NYSE,OSG,1994-02-09,0.15
NYSE,OSG,1993-10-26,0.15
NYSE,OSG,1993-07-27,0.15
NYSE,OSG,1993-04-28,0.15
NYSE,OSG,1993-02-09,0.15
NYSE,OSG,1992-10-27,0.15
NYSE,OSG,1992-07-28,0.15
NYSE,OSG,1992-05-08,0.15
NYSE,OSG,1992-02-11,0.15
NYSE,OSG,1991-10-28,0.15
NYSE,OSG,1991-07-26,0.15
NYSE,OSG,1991-05-13,0.125
NYSE,OSG,1991-02-19,0.125
NYSE,OSG,1990-10-26,0.125
NYSE,OSG,1990-07-26,0.125
NYSE,OSG,1990-05-08,0.125
NYSE,OSG,1990-02-20,0.125
NYSE,OSG,1989-10-26,0.125
NYSE,OSG,1989-07-26,0.125
NYSE,OSG,1989-05-08,0.125
NYSE,OSG,1989-02-15,0.14
NYSE,OSG,1988-10-26,0.1
NYSE,OSG,1988-07-27,0.1
NYSE,OSG,1988-05-04,0.1
NYSE,OSG,1988-02-09,0.1
NYSE,OEH,2008-10-15,0.025
NYSE,OEH,2008-07-16,0.025
NYSE,OEH,2008-04-17,0.025
NYSE,OEH,2008-01-17,0.025
NYSE,OEH,2007-10-17,0.025
NYSE,OEH,2007-07-18,0.025
NYSE,OEH,2007-04-18,0.025
NYSE,OEH,2007-01-17,0.025
NYSE,OEH,2006-10-18,0.025
NYSE,OEH,2006-07-18,0.025
NYSE,OEH,2006-04-18,0.025
NYSE,OEH,2006-01-18,0.025
NYSE,OEH,2005-10-18,0.025
NYSE,OEH,2005-07-18,0.025
NYSE,OEH,2005-04-18,0.025
NYSE,OEH,2005-01-18,0.025
NYSE,OEH,2004-10-01,0.025
NYSE,OEH,2004-07-01,0.025
NYSE,OEH,2004-04-01,0.025
NYSE,OEH,2003-12-31,0.025
NYSE,ORI,2009-12-02,0.17
NYSE,ORI,2009-09-02,0.17
NYSE,ORI,2009-06-03,0.17
NYSE,ORI,2009-03-02,0.17
NYSE,ORI,2008-12-03,0.17
NYSE,ORI,2008-09-03,0.17
NYSE,ORI,2008-06-03,0.17
NYSE,ORI,2008-03-03,0.16
NYSE,ORI,2007-12-03,0.16
NYSE,ORI,2007-08-31,0.16
NYSE,ORI,2007-06-01,0.16
NYSE,ORI,2007-03-02,0.15
NYSE,ORI,2006-12-01,0.15
NYSE,ORI,2006-08-31,0.15
NYSE,ORI,2006-06-01,0.15
NYSE,ORI,2006-03-02,0.14
NYSE,ORI,2005-12-16,0.8
NYSE,ORI,2005-11-30,0.136
NYSE,ORI,2005-08-31,0.136
NYSE,ORI,2005-06-01,0.136
NYSE,ORI,2005-03-02,0.104
NYSE,ORI,2004-12-08,0.104
NYSE,ORI,2004-09-01,0.104
NYSE,ORI,2004-06-02,0.104
NYSE,ORI,2004-03-03,0.0904
NYSE,ORI,2003-12-11,0.53334
NYSE,ORI,2003-12-03,0.09066
NYSE,ORI,2003-09-03,0.09066
NYSE,ORI,2003-06-04,0.09066
NYSE,ORI,2003-03-05,0.08534
NYSE,ORI,2002-12-04,0.08534
NYSE,ORI,2002-09-04,0.08534
NYSE,ORI,2002-06-05,0.08534
NYSE,ORI,2002-03-01,0.08
NYSE,ORI,2001-12-05,0.08
NYSE,ORI,2001-06-01,0.08
NYSE,ORI,2001-03-01,0.07466
NYSE,ORI,2000-12-01,0.07466
NYSE,ORI,2000-08-31,0.07466
NYSE,ORI,2000-06-01,0.07466
NYSE,ORI,2000-03-01,0.06934
NYSE,ORI,1999-12-01,0.06934
NYSE,ORI,1999-09-01,0.06934
NYSE,ORI,1999-06-02,0.06934
NYSE,ORI,1999-03-03,0.05334
NYSE,ORI,1998-12-02,0.05334
NYSE,ORI,1998-09-02,0.05334
NYSE,ORI,1998-06-03,0.05334
NYSE,ORI,1998-03-04,0.04622
NYSE,ORI,1997-12-03,0.04622
NYSE,ORI,1997-09-03,0.04622
NYSE,ORI,1997-06-04,0.04622
NYSE,ORI,1997-03-05,0.03911
NYSE,ORI,1996-12-04,0.03911
NYSE,ORI,1996-09-04,0.03911
NYSE,ORI,1996-06-05,0.03911
NYSE,ORI,1996-03-06,0.03082
NYSE,ORI,1995-12-06,0.03082
NYSE,ORI,1995-09-01,0.03082
NYSE,ORI,1995-06-06,0.03082
NYSE,ORI,1995-03-06,0.02844
NYSE,ORI,1994-12-05,0.02844
NYSE,ORI,1994-09-02,0.02844
NYSE,ORI,1994-06-06,0.02844
NYSE,ORI,1994-03-07,0.02607
NYSE,ORI,1993-12-06,0.02607
NYSE,ORI,1993-09-03,0.02607
NYSE,ORI,1993-06-07,0.02607
NYSE,ORI,1993-03-08,0.0237
NYSE,ORI,1992-12-07,0.0237
NYSE,ORI,1992-09-04,0.0237
NYSE,ORI,1992-06-08,0.0237
NYSE,ORI,1992-03-04,0.02193
NYSE,ORI,1991-12-06,0.02193
NYSE,ORI,1991-08-23,0.02193
NYSE,ORI,1991-06-03,0.02193
NYSE,ORI,1991-04-02,0.34821
NYSE,ORI,1991-02-28,0.02252
NYSE,ORI,1990-12-06,0.02252
NYSE,ORI,1990-08-29,0.02252
NYSE,ORI,1990-06-04,0.02252
NYSE,ORI,1990-04-30,0.14151
NYSE,OLP,2009-12-18,0.022
NYSE,OLP,2009-09-23,0.022
NYSE,OLP,2009-06-17,0.22
NYSE,OLP,2009-03-26,0.22
NYSE,OLP,2008-12-19,0.22
NYSE,OLP,2008-09-19,0.36
NYSE,OLP,2008-06-23,0.36
NYSE,OLP,2008-03-19,0.36
NYSE,OLP,2007-12-19,0.36
NYSE,OLP,2007-09-20,1.03
NYSE,OLP,2007-06-21,0.36
NYSE,OLP,2007-03-22,0.36
NYSE,OLP,2006-12-21,0.36
NYSE,OLP,2006-09-22,0.33
NYSE,OLP,2006-06-21,0.33
NYSE,OLP,2006-03-20,0.33
NYSE,OLP,2005-12-21,0.33
NYSE,OLP,2005-09-20,0.33
NYSE,OLP,2005-06-23,0.33
NYSE,OLP,2005-03-16,0.33
NYSE,OLP,2004-12-21,0.33
NYSE,OLP,2004-09-17,0.33
NYSE,OLP,2004-06-22,0.33
NYSE,OLP,2004-03-18,0.33
NYSE,OLP,2003-12-15,0.33
NYSE,OLP,2003-09-18,0.33
NYSE,OLP,2003-06-18,0.33
NYSE,OLP,2003-03-20,0.33
NYSE,OLP,2002-12-16,0.33
NYSE,OLP,2002-09-19,0.33
NYSE,OLP,2002-06-19,0.33
NYSE,OLP,2002-03-20,0.33
NYSE,OLP,2001-12-19,0.3
NYSE,OLP,2001-06-20,0.3
NYSE,OLP,2001-03-19,0.3
NYSE,OLP,2000-12-15,0.3
NYSE,OLP,2000-09-14,0.3
NYSE,OLP,2000-06-16,0.3
NYSE,OLP,2000-03-24,0.3
NYSE,OLP,1999-12-17,0.3
NYSE,OLP,1999-09-28,0.3
NYSE,OLP,1999-06-17,0.3
NYSE,OLP,1999-03-16,0.3
NYSE,OLP,1998-12-16,0.3
NYSE,OLP,1998-09-11,0.3
NYSE,OLP,1998-06-19,0.3
NYSE,OLP,1998-03-16,0.3
NYSE,OLP,1997-12-18,0.3
NYSE,OLP,1997-09-15,0.3
NYSE,OLP,1997-06-18,0.3
NYSE,OLP,1997-03-13,0.3
NYSE,OLP,1996-12-18,0.3
NYSE,OLP,1996-09-19,0.3
NYSE,OLP,1996-06-18,0.3
NYSE,OLP,1996-03-13,0.3
NYSE,OLP,1995-12-13,0.3
NYSE,OLP,1995-09-13,0.3
NYSE,OLP,1995-06-16,0.3
NYSE,OLP,1995-03-09,0.125
NYSE,OLP,1994-12-12,0.125
NYSE,OLP,1994-09-12,0.125
NYSE,OLP,1994-06-14,0.125
NYSE,OLP,1994-03-15,0.1
NYSE,OLP,1993-12-14,0.1
NYSE,OLP,1993-09-09,0.64
NYSE,OLP,1993-06-15,0.1
NYSE,OLP,1993-03-15,0.1
NYSE,OLP,1992-09-09,0.7
NYSE,ODC,2009-11-18,0.15
NYSE,ODC,2009-08-19,0.15
NYSE,ODC,2009-05-20,0.14
NYSE,ODC,2009-02-18,0.14
NYSE,ODC,2008-11-19,0.14
NYSE,ODC,2008-08-20,0.14
NYSE,ODC,2008-05-21,0.13
NYSE,ODC,2008-02-20,0.13
NYSE,ODC,2007-11-20,0.13
NYSE,ODC,2007-08-22,0.13
NYSE,ODC,2007-05-02,0.12
NYSE,ODC,2007-02-07,0.12
NYSE,ODC,2006-11-08,0.12
NYSE,ODC,2006-08-02,0.12
NYSE,ODC,2006-05-03,0.096
NYSE,ODC,2006-02-08,0.096
NYSE,ODC,2005-11-08,0.096
NYSE,ODC,2005-08-03,0.088
NYSE,ODC,2005-05-04,0.088
NYSE,ODC,2005-02-09,0.088
NYSE,ODC,2004-11-09,0.088
NYSE,ODC,2004-08-04,0.08
NYSE,ODC,2004-05-05,0.08
NYSE,ODC,2004-02-11,0.08
NYSE,ODC,2003-11-12,0.08
NYSE,ODC,2003-08-06,0.072
NYSE,ODC,2003-05-07,0.072
NYSE,ODC,2003-02-12,0.072
NYSE,ODC,2002-11-13,0.072
NYSE,ODC,2002-08-07,0.072
NYSE,ODC,2002-05-08,0.072
NYSE,ODC,2002-02-13,0.072
NYSE,ODC,2001-08-15,0.072
NYSE,ODC,2001-05-09,0.072
NYSE,ODC,2001-02-14,0.072
NYSE,ODC,2000-11-08,0.072
NYSE,ODC,2000-08-14,0.072
NYSE,ODC,2000-05-10,0.072
NYSE,ODC,2000-02-09,0.072
NYSE,ODC,1999-11-09,0.072
NYSE,ODC,1999-08-11,0.072
NYSE,ODC,1999-05-12,0.072
NYSE,ODC,1999-02-10,0.072
NYSE,ODC,1998-11-10,0.064
NYSE,ODC,1998-08-12,0.064
NYSE,ODC,1998-05-13,0.064
NYSE,ODC,1998-02-11,0.064
NYSE,ODC,1997-11-12,0.064
NYSE,ODC,1997-08-13,0.064
NYSE,ODC,1997-05-14,0.064
NYSE,ODC,1997-02-12,0.064
NYSE,ODC,1996-11-13,0.064
NYSE,ODC,1996-08-14,0.064
NYSE,ODC,1996-05-15,0.064
NYSE,ODC,1996-02-14,0.064
NYSE,ODC,1995-11-15,0.064
NYSE,ODC,1995-08-16,0.064
NYSE,ODC,1995-05-15,0.064
NYSE,ODC,1995-02-13,0.064
NYSE,ODC,1994-11-14,0.064
NYSE,ODC,1994-08-15,0.056
NYSE,ODC,1994-05-16,0.056
NYSE,ODC,1994-02-14,0.056
NYSE,ODC,1993-11-15,0.056
NYSE,ODC,1993-08-16,0.056
NYSE,ODC,1993-05-17,0.056
NYSE,ODC,1993-02-12,0.048
NYSE,ODC,1992-11-09,0.048
NYSE,ODC,1992-08-17,0.048
NYSE,ODC,1992-05-18,0.048
NYSE,ODC,1992-02-14,0.048
NYSE,ODC,1991-08-16,0.048
NYSE,ODC,1991-05-16,0.048
NYSE,ODC,1991-02-15,0.04
NYSE,ODC,1990-05-16,0.04
NYSE,OGE,2010-01-06,0.363
NYSE,OGE,2009-10-07,0.355
NYSE,OGE,2009-07-08,0.355
NYSE,OGE,2009-04-07,0.355
NYSE,OGE,2009-01-07,0.355
NYSE,OGE,2008-10-08,0.348
NYSE,OGE,2008-07-08,0.348
NYSE,OGE,2008-04-08,0.348
NYSE,OGE,2008-01-08,0.348
NYSE,OGE,2007-10-05,0.34
NYSE,OGE,2007-07-06,0.34
NYSE,OGE,2007-04-05,0.34
NYSE,OGE,2007-01-08,0.34
NYSE,OGE,2006-10-05,0.333
NYSE,OGE,2006-07-06,0.333
NYSE,OGE,2006-04-06,0.333
NYSE,OGE,2006-01-06,0.333
NYSE,OGE,2005-10-05,0.333
NYSE,OGE,2005-07-06,0.333
NYSE,OGE,2005-04-06,0.333
NYSE,OGE,2005-01-05,0.333
NYSE,OGE,2004-10-06,0.333
NYSE,OGE,2004-07-07,0.333
NYSE,OGE,2004-04-06,0.333
NYSE,OGE,2004-01-07,0.333
NYSE,OGE,2003-10-08,0.333
NYSE,OGE,2003-07-08,0.333
NYSE,OGE,2003-04-08,0.333
NYSE,OGE,2003-01-08,0.333
NYSE,OGE,2002-10-08,0.333
NYSE,OGE,2002-07-08,0.333
NYSE,OGE,2002-04-08,0.333
NYSE,OGE,2002-01-08,0.333
NYSE,OGE,2001-10-05,0.333
NYSE,OGE,2001-07-06,0.333
NYSE,OGE,2001-04-06,0.333
NYSE,OGE,2001-01-08,0.333
NYSE,OGE,2000-10-05,0.333
NYSE,OGE,2000-07-06,0.333
NYSE,OGE,2000-04-06,0.333
NYSE,OGE,2000-01-06,0.333
NYSE,OGE,1999-10-06,0.333
NYSE,OGE,1999-07-07,0.333
NYSE,OGE,1999-04-07,0.332
NYSE,OGE,1999-01-06,0.332
NYSE,OGE,1998-10-07,0.332
NYSE,OGE,1998-07-08,0.332
NYSE,OGE,1998-04-07,0.3325
NYSE,OGE,1998-01-07,0.3325
NYSE,OGE,1997-10-08,0.3325
NYSE,OGE,1997-07-08,0.3325
NYSE,OGE,1997-04-08,0.3325
NYSE,OGE,1997-01-08,0.3325
NYSE,OGE,1996-10-08,0.3325
NYSE,OGE,1996-07-08,0.3325
NYSE,OGE,1996-04-08,0.3325
NYSE,OGE,1996-01-08,0.3325
NYSE,OGE,1995-10-05,0.3325
NYSE,OGE,1995-07-06,0.3325
NYSE,OGE,1995-04-04,0.3325
NYSE,OGE,1995-01-04,0.3325
NYSE,OGE,1994-10-03,0.3325
NYSE,OGE,1994-07-01,0.3325
NYSE,OGE,1994-04-04,0.3325
NYSE,OGE,1994-01-04,0.3325
NYSE,OGE,1993-10-04,0.3325
NYSE,OGE,1993-07-02,0.3325
NYSE,OGE,1993-04-02,0.3325
NYSE,OGE,1993-01-04,0.3325
NYSE,OGE,1992-10-05,0.3325
NYSE,OGE,1992-07-06,0.3325
NYSE,OGE,1992-04-06,0.3325
NYSE,OGE,1992-01-06,0.3325
NYSE,OGE,1991-10-04,0.3225
NYSE,OGE,1991-07-03,0.3225
NYSE,OGE,1991-04-04,0.3225
NYSE,OGE,1991-01-04,0.3225
NYSE,OGE,1990-10-03,0.31
NYSE,OGE,1990-07-03,0.31
NYSE,OGE,1990-04-04,0.31
NYSE,OGE,1990-01-04,0.31
NYSE,OGE,1989-10-03,0.2975
NYSE,OGE,1989-07-05,0.2975
NYSE,OGE,1989-04-04,0.2975
NYSE,OGE,1989-01-04,0.2975
NYSE,OGE,1988-10-04,0.285
NYSE,OGE,1988-07-05,0.285
NYSE,OGE,1988-04-05,0.285
NYSE,OGE,1988-01-04,0.285
NYSE,OSM,2010-01-12,0.015
NYSE,OSM,2009-12-10,0.011
NYSE,OSM,2009-10-09,0.012
NYSE,OSM,2009-09-10,0.015
NYSE,OSM,2009-08-12,0.027
NYSE,OSM,2009-07-10,0.033
NYSE,OSM,2009-06-10,0.047
NYSE,OSM,2009-05-21,0.042
NYSE,OSM,2009-04-09,0.044
NYSE,OSM,2009-03-11,0.059
NYSE,OSM,2009-02-11,0.12
NYSE,OSM,2009-01-12,0.147
NYSE,OSM,2008-12-10,0.151
NYSE,OSM,2008-11-12,0.161
NYSE,OSM,2008-10-09,0.144
NYSE,OSM,2008-09-10,0.131
NYSE,OSM,2008-08-12,0.126
NYSE,OSM,2008-07-10,0.123
NYSE,OSM,2008-06-11,0.128
NYSE,OSM,2008-05-12,0.129
NYSE,OSM,2008-04-10,0.129
NYSE,OSM,2008-03-12,0.125
NYSE,OSM,2008-02-12,0.117
NYSE,OSM,2008-01-10,0.101
NYSE,OSM,2007-12-12,0.09
NYSE,OSM,2007-11-09,0.093
NYSE,OSM,2007-10-10,0.096
NYSE,OSM,2007-09-12,0.1
NYSE,OSM,2007-08-10,0.097
NYSE,OSM,2007-07-11,0.098
NYSE,OSM,2007-06-12,0.094
NYSE,OSM,2007-05-10,0.084
NYSE,OSM,2007-04-11,0.096
NYSE,OSM,2007-03-12,0.076
NYSE,OSM,2007-02-12,0.086
NYSE,OSM,2007-01-10,0.086
NYSE,OSM,2006-12-12,0.12
NYSE,OSM,2006-11-10,0.131
NYSE,OSM,2006-10-11,0.13
NYSE,OSM,2006-09-12,0.131
NYSE,OSM,2006-08-10,0.118
NYSE,OSM,2006-07-12,0.11
NYSE,OSM,2006-06-12,0.119
NYSE,OSM,2006-05-10,0.123
NYSE,OSM,2006-04-11,0.115
NYSE,OSM,2006-03-10,0.105
NYSE,OSM,2006-02-10,0.135
NYSE,OSM,2006-01-11,0.172
NYSE,OSM,2005-12-12,0.116
NYSE,OSM,2005-11-09,0.11
NYSE,OSM,2005-10-12,0.093
NYSE,OSM,2005-09-12,0.102
NYSE,OSM,2005-08-10,0.117
NYSE,OSM,2005-07-12,0.106
NYSE,OSM,2005-06-10,0.106
NYSE,OSM,2005-05-11,0.102
NYSE,OIA,2010-01-20,0.035
NYSE,OIA,2009-12-16,0.035
NYSE,OIA,2009-11-18,0.035
NYSE,OIA,2009-10-21,0.035
NYSE,OIA,2009-09-16,0.035
NYSE,OIA,2009-08-19,0.035
NYSE,OIA,2009-07-22,0.035
NYSE,OIA,2009-06-17,0.035
NYSE,OIA,2009-05-20,0.035
NYSE,OIA,2009-04-15,0.035
NYSE,OIA,2009-03-18,0.039
NYSE,OIA,2009-02-18,0.039
NYSE,OIA,2009-01-21,0.039
NYSE,OIA,2008-12-17,0.044
NYSE,OIA,2008-11-19,0.039
NYSE,OIA,2008-10-22,0.039
NYSE,OIA,2008-09-17,0.039
NYSE,OIA,2008-08-20,0.039
NYSE,OIA,2008-07-16,0.039
NYSE,OIA,2008-06-18,0.039
NYSE,OIA,2008-05-21,0.039
NYSE,OIA,2008-04-16,0.039
NYSE,OIA,2008-03-05,0.039
NYSE,OIA,2008-02-06,0.039
NYSE,OIA,2008-01-09,0.039
NYSE,OIA,2007-12-05,0.039
NYSE,OIA,2007-11-07,0.039
NYSE,OIA,2007-10-03,0.039
NYSE,OIA,2007-09-05,0.045
NYSE,OIA,2007-08-01,0.045
NYSE,OIA,2007-07-03,0.045
NYSE,OIA,2007-06-06,0.045
NYSE,OIA,2007-05-02,0.045
NYSE,OIA,2007-04-03,0.045
NYSE,OIA,2007-03-07,0.045
NYSE,OIA,2007-02-07,0.045
NYSE,OIA,2007-01-03,0.045
NYSE,OIA,2006-12-06,0.046
NYSE,OIA,2006-11-01,0.045
NYSE,OIA,2006-10-04,0.045
NYSE,OIA,2006-09-06,0.045
NYSE,OIA,2006-07-05,0.045
NYSE,OIA,2006-06-07,0.045
NYSE,OIA,2006-05-03,0.045
NYSE,OIA,2006-04-05,0.045
NYSE,OIA,2006-03-01,0.045
NYSE,OIA,2006-02-01,0.045
NYSE,OIA,2006-01-04,0.045
NYSE,OIA,2005-12-07,0.045
NYSE,OIA,2005-11-02,0.045
NYSE,OIA,2005-10-05,0.045
NYSE,OIA,2005-09-07,0.043
NYSE,OIA,2005-08-03,0.043
NYSE,OIA,2005-07-06,0.043
NYSE,OIA,2005-06-01,0.043
NYSE,OIA,2005-05-04,0.043
NYSE,OIA,2005-04-06,0.043
NYSE,OIA,2005-03-02,0.043
NYSE,OIA,2005-02-02,0.043
NYSE,OIA,2005-01-05,0.043
NYSE,OIA,2004-12-08,0.043
NYSE,OIA,2004-11-03,0.043
NYSE,OIA,2004-10-06,0.043
NYSE,OIA,2004-09-01,0.04
NYSE,OIA,2004-08-04,0.04
NYSE,OIA,2004-07-07,0.04
NYSE,OIA,2004-06-02,0.04
NYSE,OIA,2004-05-05,0.04
NYSE,OIA,2004-04-14,0.04
NYSE,OIA,2004-03-03,0.04
NYSE,OIA,2004-02-04,0.04
NYSE,OIA,2004-01-07,0.04
NYSE,OIA,2003-12-03,0.04
NYSE,OIA,2003-11-05,0.04
NYSE,OIA,2003-10-01,0.04
NYSE,OIA,2003-09-03,0.045
NYSE,OIA,2003-08-06,0.045
NYSE,OIA,2003-07-09,0.045
NYSE,OIA,2003-06-04,0.045
NYSE,OIA,2003-05-07,0.045
NYSE,OIA,2003-04-02,0.045
NYSE,OIA,2003-03-05,0.045
NYSE,OIA,2003-02-05,0.045
NYSE,OIA,2003-01-08,0.045
NYSE,OIA,2002-12-04,0.045
NYSE,OIA,2002-11-06,0.045
NYSE,OIA,2002-10-02,0.045
NYSE,OIA,2002-09-04,0.048
NYSE,OIA,2002-08-07,0.048
NYSE,OIA,2002-07-02,0.048
NYSE,OIA,2002-06-05,0.048
NYSE,OIA,2002-05-01,0.048
NYSE,OIA,2002-04-03,0.048
NYSE,OIA,2002-03-06,0.048
